household_id,sector,qualification,salary,own_house,house_rent,own_car,car_expenses,married,number_of_children,food,milk,bread,meat,fruits,vegetables,transport,education,healthcare,utilities,clothing,entertainment,sports,savings
708,Commerce,MaŒtrise,42853,FAUX,12155,VRAI,9829,VRAI,2,13367,2005,1336,4010,2673,3343,0,3137,2144,3116,2545,2592,0,-6032
709,Construction,Ex‚cution,26764,VRAI,0,VRAI,12593,VRAI,5,8100,1215,810,2430,1620,2025,0,2185,1683,1368,1159,843,967,-2134
710,Health,MaŒtrise,54604,FAUX,13042,FAUX,0,FAUX,0,14700,2205,1470,4410,2940,3675,2967,0,3650,2941,2234,2820,0,12250
711,Extractives,Cadre,105313,VRAI,0,FAUX,0,VRAI,5,30710,4606,3071,9213,6142,7678,5354,11774,5597,5606,4845,3751,3103,34573
712,Health,Cadre,110272,VRAI,0,VRAI,14760,VRAI,0,33437,5015,3343,10031,6687,8361,0,0,8859,7130,4005,3370,0,38711
713,Health,Cadre,60022,VRAI,0,VRAI,3557,VRAI,2,16715,2507,1671,5014,3343,4180,0,3146,4876,3455,2806,3442,0,22025
714,Commerce,Ex‚cution,30595,VRAI,0,VRAI,14063,VRAI,4,8093,1213,809,2427,1618,2026,0,4091,1553,2122,1144,919,844,-2234
715,Health,Ex‚cution,26003,VRAI,0,VRAI,11275,VRAI,1,7249,1087,724,2174,1449,1815,0,3679,2428,1588,594,1682,0,-2492
716,Health,Ex‚cution,31851,VRAI,0,VRAI,13292,VRAI,3,9523,1428,952,2856,1904,2383,0,3308,2002,1942,1190,845,0,-251
717,Construction,Ex‚cution,38777,VRAI,0,VRAI,6831,VRAI,3,11263,1689,1126,3378,2252,2818,0,3666,3632,2476,808,1216,0,8885
718,Education,MaŒtrise,41550,FAUX,14682,FAUX,0,FAUX,2,12094,1814,1209,3628,2418,3025,3196,3118,3928,2492,1076,1031,1118,-1185
719,Finance,Ex‚cution,39228,VRAI,0,VRAI,8639,VRAI,4,13452,2017,1345,4035,2690,3365,0,4775,3457,2198,1152,1806,871,2878
720,Industry,MaŒtrise,50995,VRAI,0,FAUX,0,VRAI,4,15958,2393,1595,4787,3191,3992,5038,4238,2852,3422,2868,3019,0,13600
721,Health,Ex‚cution,35400,FAUX,26489,FAUX,0,FAUX,0,11922,1788,1192,3576,2384,2982,2886,0,2607,2483,1567,1443,896,-14893
722,Education,Cadre,72165,FAUX,25442,VRAI,10962,VRAI,1,19585,2937,1958,5875,3917,4898,0,7039,4756,4185,4234,2020,0,-6058
723,Transport,Ex‚cution,25895,FAUX,28004,VRAI,13484,FAUX,1,8895,1334,889,2668,1779,2225,0,1325,2055,1684,1422,626,0,-31600
724,Extractives,Cadre,69260,FAUX,24690,FAUX,0,FAUX,1,19463,2919,1946,5838,3892,4868,5025,6123,4960,5497,1630,4578,0,-2706
725,Industry,Ex‚cution,28584,FAUX,11263,VRAI,11014,VRAI,1,9515,1427,951,2854,1903,2380,0,1740,1583,1796,684,1456,883,-11350
726,Agriculture,MaŒtrise,48756,FAUX,27443,FAUX,0,VRAI,5,16311,2446,1631,4893,3262,4079,4659,6438,2749,3897,1479,2740,0,-16960
727,Finance,Cadre,103016,FAUX,11583,VRAI,9583,FAUX,1,31468,4720,3146,9440,6293,7869,0,5978,9220,6457,5358,3367,0,20002
728,Construction,MaŒtrise,47769,VRAI,0,VRAI,6534,VRAI,1,15343,2301,1534,4602,3068,3838,0,5158,2601,3382,1273,2833,1274,9371
729,Agriculture,Cadre,66457,VRAI,0,VRAI,8283,FAUX,1,22419,3362,2241,6725,4483,5608,0,4832,3349,4303,2741,1997,2698,15835
730,Transport,Ex‚cution,36906,FAUX,27269,VRAI,9565,VRAI,5,11438,1715,1143,3431,2287,2862,0,2057,3279,2269,1225,1564,868,-22628
731,Extractives,Ex‚cution,25005,VRAI,0,VRAI,6970,VRAI,2,6697,1004,669,2009,1339,1676,0,2533,2267,1833,1288,1385,1112,920
732,Education,Ex‚cution,27415,VRAI,0,FAUX,0,FAUX,2,9283,1392,928,2784,1856,2323,2113,3142,2118,1412,1365,1240,0,6742
733,Agriculture,Ex‚cution,27091,FAUX,22274,VRAI,5977,VRAI,1,7502,1125,750,2250,1500,1877,0,2954,2181,1479,1401,1605,583,-18865
734,Finance,Ex‚cution,38851,VRAI,0,VRAI,13330,VRAI,5,11576,1736,1157,3472,2315,2896,0,4839,2341,2283,1314,2227,0,941
735,Health,Ex‚cution,34955,FAUX,29405,VRAI,4185,VRAI,2,10489,1573,1048,3146,2097,2625,0,3341,2349,2475,1761,2189,0,-21239
736,Construction,MaŒtrise,47066,FAUX,13022,FAUX,0,FAUX,2,13103,1965,1310,3930,2620,3278,4425,3893,3035,2733,1214,2309,1270,2062
737,Industry,Ex‚cution,32240,VRAI,0,FAUX,0,VRAI,0,8392,1258,839,2517,1678,2100,1695,0,2314,2214,1728,1745,917,13235
738,Extractives,MaŒtrise,59829,VRAI,0,VRAI,12715,FAUX,0,19113,2866,1911,5733,3822,4781,0,0,5293,3430,1314,3735,2840,11389
739,Finance,MaŒtrise,51561,VRAI,0,FAUX,0,VRAI,2,16046,2406,1604,4813,3209,4014,3007,5303,4099,3039,1103,1127,2040,15797
740,Transport,Cadre,62775,FAUX,27974,FAUX,0,VRAI,0,19184,2877,1918,5755,3836,4798,4165,0,4527,4357,2496,3202,0,-3130
741,Commerce,Ex‚cution,31030,FAUX,16693,VRAI,11276,VRAI,1,10440,1566,1044,3132,2088,2610,0,2933,2659,2359,674,1511,0,-17515
742,Health,MaŒtrise,40796,VRAI,0,VRAI,10312,VRAI,1,12494,1874,1249,3748,2498,3125,0,3994,2253,2789,2020,2381,0,4553
743,Industry,Cadre,111222,VRAI,0,VRAI,14062,VRAI,3,33010,4951,3301,9903,6602,8253,0,6976,9173,5804,3906,6172,3648,28471
744,Health,MaŒtrise,59879,FAUX,13257,FAUX,0,VRAI,0,19191,2878,1919,5757,3838,4799,5539,0,4293,4661,2611,3083,0,7244
745,Finance,MaŒtrise,50375,VRAI,0,VRAI,4655,VRAI,3,13235,1985,1323,3970,2647,3310,0,6668,3551,4016,1959,2402,0,13889
746,Extractives,MaŒtrise,50619,FAUX,13549,FAUX,0,VRAI,2,15892,2383,1589,4767,3178,3975,3785,2621,3378,2810,2389,1155,0,5040
747,Finance,MaŒtrise,43976,FAUX,15452,VRAI,6681,VRAI,5,11100,1665,1110,3330,2220,2775,0,3545,3663,3374,1330,2925,0,-4094
748,Commerce,Ex‚cution,38339,FAUX,27215,FAUX,0,VRAI,5,10699,1604,1069,3209,2139,2678,3095,5378,3761,2668,2052,1773,1188,-19490
749,Industry,MaŒtrise,43087,VRAI,0,VRAI,8467,VRAI,5,14025,2103,1402,4207,2805,3508,0,5389,2726,2893,2403,1885,0,5299
750,Finance,MaŒtrise,48981,FAUX,18850,VRAI,4018,FAUX,2,13805,2070,1380,4141,2761,3453,0,6831,3665,3330,1333,2304,1921,-7076
751,Extractives,MaŒtrise,42765,VRAI,0,FAUX,0,VRAI,1,11740,1761,1174,3522,2348,2935,3644,2562,4081,2414,1205,1243,1747,14129
752,Health,Cadre,109451,VRAI,0,VRAI,8400,VRAI,4,30070,4510,3007,9021,6014,7518,0,13480,7877,6450,4185,2578,0,36411
753,Finance,MaŒtrise,49519,FAUX,18948,VRAI,6807,VRAI,3,13040,1956,1304,3912,2608,3260,0,3134,2531,2549,1512,1151,2144,-2297
754,Finance,MaŒtrise,40944,VRAI,0,FAUX,0,VRAI,0,14085,2112,1408,4225,2817,3523,3607,0,4038,2093,1285,1218,806,13812
755,Extractives,MaŒtrise,43260,FAUX,17802,FAUX,0,VRAI,2,12786,1917,1278,3835,2557,3199,2545,4905,2950,3269,2174,2185,795,-6151
756,Health,Cadre,74322,VRAI,0,VRAI,6034,FAUX,1,24170,3625,2417,7251,4834,6043,0,4304,6155,3757,3959,2135,0,23808
757,Health,MaŒtrise,40448,FAUX,27177,VRAI,8869,VRAI,4,12983,1947,1298,3894,2596,3248,0,2216,2847,2877,1176,2417,0,-20114
758,Industry,Ex‚cution,36640,FAUX,17903,VRAI,13613,FAUX,2,9901,1485,990,2970,1980,2476,0,2615,1842,2162,1830,2187,1771,-17184
759,Education,Ex‚cution,36272,FAUX,28901,VRAI,8805,VRAI,2,11665,1749,1166,3499,2333,2918,0,3062,3240,2182,1914,962,857,-25316
760,Agriculture,MaŒtrise,45734,VRAI,0,FAUX,0,VRAI,4,15262,2289,1526,4578,3052,3817,2439,6596,4542,2408,1447,1766,0,11274
761,Health,MaŒtrise,49860,VRAI,0,VRAI,9818,FAUX,1,17196,2579,1719,5158,3439,4301,0,5661,2881,3573,2437,2658,1312,4324
762,Transport,MaŒtrise,47704,VRAI,0,FAUX,0,FAUX,0,16549,2482,1654,4964,3309,4140,2861,0,2528,3761,2001,2854,1558,15592
763,Industry,MaŒtrise,56819,VRAI,0,VRAI,7959,FAUX,2,17330,2599,1733,5199,3466,4333,0,3393,3216,3994,2670,3917,0,14340
764,Transport,Ex‚cution,30645,FAUX,29175,VRAI,8834,VRAI,5,8073,1210,807,2421,1614,2021,0,4026,2460,2405,1029,778,0,-26135
765,Transport,Cadre,117553,VRAI,0,FAUX,0,VRAI,1,30162,4524,3016,9048,6032,7542,9534,12757,7528,9087,3781,4994,0,39710
766,Health,MaŒtrise,46642,VRAI,0,FAUX,0,VRAI,3,14056,2108,1405,4216,2811,3516,3951,2590,2995,3478,1081,2927,2023,13541
767,Commerce,MaŒtrise,55279,VRAI,0,VRAI,5377,VRAI,2,19103,2865,1910,5730,3820,4778,0,7188,4610,3656,2857,2473,907,9108
768,Commerce,Cadre,115412,FAUX,20678,VRAI,12869,FAUX,0,39125,5868,3912,11737,7825,9783,0,0,10727,6036,2799,5165,0,18013
769,Finance,MaŒtrise,55389,VRAI,0,VRAI,9476,VRAI,1,18469,2770,1846,5540,3693,4620,0,5097,4367,4220,3021,2136,2271,6332
770,Construction,Ex‚cution,26281,FAUX,20991,VRAI,7511,VRAI,4,8309,1246,830,2492,1661,2080,0,2131,1734,1581,1240,602,0,-17818
771,Transport,Cadre,73523,VRAI,0,FAUX,0,FAUX,2,19576,2936,1957,5872,3915,4896,5175,9786,6106,4546,3659,4768,0,19907
772,Finance,MaŒtrise,53989,FAUX,14425,VRAI,9992,FAUX,2,14354,2153,1435,4306,2870,3590,0,7680,2706,4147,2988,1935,0,-4238
773,Transport,MaŒtrise,42836,FAUX,13644,VRAI,6166,VRAI,3,11268,1690,1126,3380,2253,2819,0,4589,2685,3171,977,2332,1450,-3446
774,Commerce,Cadre,106062,FAUX,10676,VRAI,10813,VRAI,0,27978,4196,2797,8393,5595,6997,0,0,8438,6304,2343,7152,0,32358
775,Education,Cadre,118513,VRAI,0,FAUX,0,VRAI,1,34312,5146,3431,10293,6862,8580,8688,16125,9017,6613,6598,2554,0,34606
776,Health,Cadre,113619,VRAI,0,FAUX,0,VRAI,3,30102,4515,3010,9030,6020,7527,8346,15124,5768,6611,2283,4634,0,40751
777,Agriculture,MaŒtrise,54109,VRAI,0,FAUX,0,FAUX,2,18327,2749,1832,5498,3665,4583,3406,3367,5255,3454,1755,2408,0,16137
778,Finance,Ex‚cution,26500,VRAI,0,FAUX,0,VRAI,1,7542,1131,754,2262,1508,1887,2119,3808,1546,1895,1330,647,0,7613
779,Industry,MaŒtrise,42574,VRAI,0,VRAI,3148,VRAI,1,12909,1936,1290,3872,2581,3230,0,3268,4069,2599,929,1490,0,14162
780,Transport,Cadre,116006,VRAI,0,FAUX,0,FAUX,0,34127,5119,3412,10238,6825,8533,8737,0,8009,7331,4502,6783,4728,41789
781,Construction,Ex‚cution,26896,FAUX,23453,VRAI,10618,VRAI,3,8306,1245,830,2491,1661,2079,0,1374,1425,2145,615,599,1311,-22950
782,Education,Cadre,117290,VRAI,0,VRAI,4376,VRAI,2,31779,4766,3177,9533,6355,7948,0,6221,8407,7868,6458,7789,0,44392
783,Industry,Ex‚cution,37151,FAUX,16450,FAUX,0,VRAI,2,11971,1795,1197,3591,2394,2994,3409,3340,2689,2806,1895,1278,1380,-8067
784,Health,MaŒtrise,52692,VRAI,0,FAUX,0,VRAI,1,17315,2597,1731,5194,3463,4330,2954,3247,3173,2767,2360,1442,556,18878
785,Construction,Cadre,101576,VRAI,0,FAUX,0,VRAI,1,27827,4174,2782,8348,5565,6958,8234,6891,8922,5223,5928,2396,0,36155
786,Education,MaŒtrise,51103,VRAI,0,VRAI,12869,VRAI,4,13107,1966,1310,3932,2621,3278,0,5753,3620,3509,1452,1887,0,8906
787,Health,MaŒtrise,41532,FAUX,28037,VRAI,9344,VRAI,2,11211,1681,1121,3363,2242,2804,0,4708,3258,2553,1371,1324,0,-20274
788,Agriculture,MaŒtrise,55414,FAUX,24329,FAUX,0,VRAI,3,17298,2594,1729,5189,3459,4327,3125,4240,5084,3314,2190,3715,1417,-9298
789,Extractives,MaŒtrise,56813,VRAI,0,VRAI,11631,VRAI,3,16383,2457,1638,4914,3276,4098,0,3644,4858,3967,1236,3512,1550,10032
790,Finance,Ex‚cution,34127,FAUX,15378,VRAI,3305,VRAI,5,10908,1636,1090,3272,2181,2729,0,2631,2212,2568,696,1768,748,-6087
791,Construction,Ex‚cution,30660,FAUX,16850,VRAI,12060,VRAI,2,9332,1399,933,2799,1866,2335,0,3590,1562,1994,1334,1139,0,-17201
792,Agriculture,Ex‚cution,33820,VRAI,0,VRAI,4701,VRAI,0,11488,1723,1148,3446,2297,2874,0,0,3215,2024,1964,718,1550,8160
793,Education,Ex‚cution,27567,VRAI,0,FAUX,0,VRAI,3,9358,1403,935,2807,1871,2342,2307,1942,2663,1597,716,675,0,8309
794,Construction,Cadre,116218,VRAI,0,VRAI,7029,VRAI,1,31905,4785,3190,9571,6381,7978,0,17035,5858,8878,3252,7828,3209,31224
795,Education,MaŒtrise,42612,VRAI,0,FAUX,0,FAUX,2,11735,1760,1173,3520,2347,2935,2783,5685,2788,2654,1444,1100,1661,12762
796,Health,Cadre,85176,FAUX,10987,FAUX,0,VRAI,4,25253,3787,2525,7575,5050,6316,8311,12306,7578,5797,3253,3220,0,8471
797,Extractives,MaŒtrise,46385,VRAI,0,FAUX,0,VRAI,1,13051,1957,1305,3915,2610,3264,3345,2851,4260,2357,2475,1253,0,16793
798,Extractives,Ex‚cution,30264,VRAI,0,VRAI,10518,FAUX,1,10140,1521,1014,3042,2028,2535,0,3056,2601,2240,1202,779,0,-272
799,Industry,Ex‚cution,38621,FAUX,24761,VRAI,7686,VRAI,3,10170,1525,1017,3051,2034,2543,0,2357,3711,2801,1683,2257,0,-16805
800,Agriculture,Cadre,60386,VRAI,0,FAUX,0,VRAI,0,17206,2580,1720,5161,3441,4304,5802,0,5836,3457,3135,2515,0,22435
801,Education,Ex‚cution,36548,FAUX,14177,VRAI,6841,VRAI,1,11348,1702,1134,3404,2269,2839,0,4344,2343,2355,795,2224,0,-7879
802,Finance,Cadre,93682,FAUX,10094,FAUX,0,VRAI,3,24607,3691,2460,7382,4921,6153,8117,7206,6785,7166,5510,3862,0,20335
803,Health,Cadre,100078,VRAI,0,VRAI,11445,FAUX,0,29009,4351,2900,8702,5801,7255,0,0,5602,6255,2292,2495,0,42980
804,Construction,Cadre,119720,VRAI,0,FAUX,0,VRAI,4,33044,4956,3304,9913,6608,8263,11624,12332,10962,7297,2874,6427,3473,31687
805,Construction,Ex‚cution,38548,VRAI,0,FAUX,0,VRAI,1,10917,1637,1091,3275,2183,2731,3663,2308,2153,2273,2250,1991,0,12993
806,Construction,Cadre,95416,FAUX,27486,FAUX,0,VRAI,0,27665,4149,2766,8299,5533,6918,9474,0,5251,5983,3080,6226,0,10251
807,Transport,Cadre,107647,VRAI,0,FAUX,0,VRAI,4,34300,5145,3430,10290,6860,8575,6525,14614,5697,6078,6452,4483,0,29498
808,Extractives,Ex‚cution,30702,FAUX,16651,VRAI,7315,VRAI,4,9446,1416,944,2833,1889,2364,0,2043,2153,1851,1106,1782,0,-11645
809,Construction,Ex‚cution,39008,VRAI,0,FAUX,0,VRAI,3,13516,2027,1351,4054,2703,3381,2905,2385,2844,2766,2336,1411,0,10845
810,Agriculture,Cadre,111925,FAUX,14768,VRAI,4718,VRAI,5,32026,4803,3202,9607,6405,8009,0,10038,6570,6865,5837,6715,0,24388
811,Health,MaŒtrise,57878,VRAI,0,VRAI,13033,VRAI,1,16418,2462,1641,4925,3283,4107,0,4354,4562,4567,1620,1433,2391,9500
812,Education,Ex‚cution,33949,VRAI,0,FAUX,0,VRAI,1,10021,1503,1002,3006,2004,2506,1870,1945,2482,2004,1511,751,1514,11851
813,Commerce,Cadre,73494,FAUX,26950,FAUX,0,VRAI,4,21977,3296,2197,6593,4395,5496,4839,6140,4914,3945,1718,1640,1745,-374
814,Construction,Ex‚cution,28854,FAUX,19901,VRAI,3710,FAUX,2,8040,1206,804,2412,1608,2010,0,3697,1661,2002,1635,1557,0,-13349
815,Construction,MaŒtrise,50590,FAUX,17662,VRAI,3653,VRAI,3,15306,2295,1530,4591,3061,3829,0,5202,4961,3016,1982,3065,0,-4257
816,Finance,Cadre,119177,VRAI,0,VRAI,6766,FAUX,2,39763,5964,3976,11928,7952,9943,0,17280,10759,7308,6143,4477,1350,25331
817,Education,Ex‚cution,35629,FAUX,10425,VRAI,14480,VRAI,5,11706,1755,1170,3511,2341,2929,0,2926,1848,2762,911,1695,449,-11573
818,Construction,Cadre,106637,VRAI,0,FAUX,0,VRAI,3,31458,4718,3145,9437,6291,7867,8444,8334,5745,5796,5115,2252,0,39493
819,Agriculture,Ex‚cution,29571,VRAI,0,VRAI,7127,FAUX,2,9543,1431,954,2862,1908,2388,0,2275,1626,1791,1068,615,0,5526
820,Education,MaŒtrise,58669,VRAI,0,FAUX,0,FAUX,0,18238,2735,1823,5471,3647,4562,5721,0,5863,3587,1874,3691,0,19695
821,Transport,Cadre,61965,FAUX,12841,VRAI,9563,FAUX,2,15968,2395,1596,4790,3193,3994,0,3274,5837,4489,3698,2468,0,3827
822,Construction,MaŒtrise,50426,FAUX,28471,VRAI,8537,VRAI,0,16381,2457,1638,4914,3276,4096,0,0,3232,3751,1247,2914,1405,-15512
823,Transport,MaŒtrise,42596,VRAI,0,FAUX,0,FAUX,0,10840,1626,1084,3252,2168,2710,2487,0,2379,2359,2504,2026,0,20001
824,Agriculture,Cadre,104361,VRAI,0,VRAI,5657,VRAI,3,36492,5473,3649,10947,7298,9125,0,9134,8343,7898,2577,5685,0,28575
825,Extractives,Ex‚cution,34592,VRAI,0,FAUX,0,VRAI,3,9216,1382,921,2764,1843,2306,3032,4361,1833,1749,2039,1026,0,11336
826,Extractives,Cadre,90981,VRAI,0,VRAI,13174,VRAI,4,30971,4645,3097,9291,6194,7744,0,11875,5797,6948,4852,6046,0,11318
827,Extractives,Cadre,115104,VRAI,0,FAUX,0,VRAI,4,28840,4326,2884,8652,5768,7210,6001,8564,6412,7596,6252,6542,2989,41908
828,Finance,Ex‚cution,34525,FAUX,29589,FAUX,0,VRAI,5,11450,1717,1145,3435,2290,2863,3225,3933,2498,2412,1666,2232,0,-22480
829,Industry,Cadre,69039,VRAI,0,VRAI,13478,VRAI,4,17553,2632,1755,5265,3510,4391,0,4557,4777,3906,2223,4747,0,17798
830,Industry,Ex‚cution,36927,FAUX,21155,FAUX,0,VRAI,3,10793,1618,1079,3237,2158,2701,3408,4321,3199,2497,1402,2140,1363,-13351
831,Health,Ex‚cution,35384,VRAI,0,VRAI,9614,VRAI,4,12366,1854,1236,3709,2473,3094,0,2175,3053,1824,750,894,0,4708
832,Health,Cadre,106343,FAUX,20956,FAUX,0,VRAI,3,32652,4897,3265,9795,6530,8165,5808,9891,8436,8218,2928,6412,2093,8949
833,Construction,MaŒtrise,56925,FAUX,12665,FAUX,0,FAUX,1,14800,2220,1480,4440,2960,3700,4521,7277,3111,3141,1166,2828,0,7416
834,Transport,Cadre,97438,VRAI,0,FAUX,0,FAUX,1,33369,5005,3336,10010,6673,8345,9428,8428,7463,7660,5465,5798,0,19827
835,Agriculture,MaŒtrise,47485,FAUX,10256,VRAI,12085,VRAI,0,15619,2342,1561,4685,3123,3908,0,0,2683,2490,989,2442,0,921
836,Extractives,Cadre,113092,VRAI,0,VRAI,13987,VRAI,0,33098,4964,3309,9929,6619,8277,0,0,9244,8559,4481,3487,1131,39105
837,Transport,Cadre,116790,FAUX,18067,VRAI,14369,VRAI,4,33285,4992,3328,9985,6657,8323,0,11025,6215,8627,3460,5025,0,16717
838,Construction,Cadre,84089,FAUX,26137,FAUX,0,VRAI,1,26923,4038,2692,8076,5384,6733,7384,10763,6213,5288,1718,5577,0,-5914
839,Finance,Ex‚cution,36371,VRAI,0,VRAI,13046,VRAI,1,11763,1764,1176,3528,2352,2943,0,4314,2397,2011,876,2068,0,-104
840,Commerce,MaŒtrise,47342,VRAI,0,VRAI,9360,VRAI,4,13672,2050,1367,4101,2734,3420,0,3245,4242,2958,1123,2093,717,9932
841,Industry,Ex‚cution,34853,FAUX,18294,VRAI,5746,VRAI,3,9187,1378,918,2756,1837,2298,0,2287,2934,1763,860,2168,0,-8386
842,Industry,MaŒtrise,45769,FAUX,23663,VRAI,7555,FAUX,0,12070,1810,1207,3621,2414,3018,0,0,3636,3521,2367,2166,0,-9209
843,Industry,Ex‚cution,34545,VRAI,0,FAUX,0,FAUX,0,10787,1618,1078,3236,2157,2698,2000,0,3213,2191,1958,1499,541,12356
844,Health,Cadre,117114,VRAI,0,VRAI,3923,FAUX,2,31330,4699,3133,9399,6266,7833,0,14928,11399,6208,3071,7963,5750,32542
845,Commerce,MaŒtrise,41343,VRAI,0,FAUX,0,VRAI,5,14024,2103,1402,4207,2804,3508,3472,5043,2242,2199,1037,2696,0,10630
846,Education,Cadre,107692,FAUX,29861,FAUX,0,VRAI,0,29760,4464,2976,8928,5952,7440,6490,0,6807,8324,6097,3925,0,16428
847,Industry,Cadre,63051,VRAI,0,VRAI,5555,VRAI,2,20150,3022,2015,6045,4030,5038,0,4745,6171,3209,3677,1944,1368,16232
848,Construction,Cadre,95009,VRAI,0,FAUX,0,VRAI,2,28059,4208,2805,8417,5611,7018,8201,5658,6631,7552,4972,2659,2203,29074
849,Health,Cadre,91533,VRAI,0,FAUX,0,VRAI,1,23041,3456,2304,6912,4608,5761,7207,6520,5530,4920,2524,1976,0,39815
850,Finance,Cadre,64983,FAUX,26261,VRAI,6966,VRAI,2,19343,2901,1934,5802,3868,4838,0,9230,5601,4539,2446,3480,2173,-15056
851,Construction,Ex‚cution,36645,VRAI,0,VRAI,5556,VRAI,0,11236,1685,1123,3370,2247,2811,0,0,2953,2436,1133,1180,1611,10540
852,Industry,MaŒtrise,52178,VRAI,0,VRAI,10203,VRAI,4,13663,2049,1366,4098,2732,3418,0,2760,2903,3283,2477,1798,0,15091
853,Industry,Cadre,112009,VRAI,0,VRAI,14950,FAUX,1,37187,5578,3718,11156,7437,9298,0,16752,6029,7189,5833,6658,0,17411
854,Agriculture,MaŒtrise,51284,VRAI,0,FAUX,0,VRAI,2,13982,2097,1398,4194,2796,3497,4049,5531,3094,3788,2321,1840,2315,14364
855,Extractives,MaŒtrise,51330,VRAI,0,FAUX,0,VRAI,1,13731,2059,1373,4119,2746,3434,3782,5895,2639,2589,1292,1672,0,19730
856,Construction,Ex‚cution,26798,VRAI,0,FAUX,0,VRAI,3,6736,1010,673,2020,1347,1686,1443,2389,1546,1642,1209,1269,636,9928
857,Agriculture,Ex‚cution,31276,VRAI,0,VRAI,3037,VRAI,5,9741,1461,974,2922,1948,2436,0,4183,1850,1962,1115,1428,0,7960
858,Health,Cadre,84660,FAUX,12674,FAUX,0,VRAI,2,27210,4081,2721,8163,5442,6803,7208,9431,6392,5334,3702,2681,0,10028
859,Health,Ex‚cution,39333,FAUX,20404,VRAI,4663,FAUX,2,11074,1661,1107,3322,2214,2770,0,5083,2223,2866,894,811,0,-8685
860,Education,MaŒtrise,54960,FAUX,19145,FAUX,0,FAUX,0,16442,2466,1644,4932,3288,4112,3099,0,2761,3865,2308,2008,1575,3757
861,Commerce,Ex‚cution,39402,VRAI,0,VRAI,8616,VRAI,0,10919,1637,1091,3275,2183,2733,0,0,3181,3125,963,1205,0,11393
862,Agriculture,MaŒtrise,46076,VRAI,0,FAUX,0,VRAI,3,11957,1793,1195,3587,2391,2991,3856,2918,4330,3009,1073,2342,1890,14701
863,Extractives,Cadre,97696,FAUX,16124,VRAI,3800,VRAI,5,30008,4501,3000,9002,6001,7504,0,14231,6347,7787,4426,3136,0,11837
864,Extractives,Ex‚cution,39656,VRAI,0,FAUX,0,VRAI,5,13578,2036,1357,4073,2715,3397,2136,5670,3384,2375,1412,2261,0,8840
865,Commerce,Cadre,79158,FAUX,29874,VRAI,11053,FAUX,1,25965,3894,2596,7789,5193,6493,0,6641,5460,6066,2862,4055,0,-12818
866,Education,MaŒtrise,47385,FAUX,14881,VRAI,6927,VRAI,2,14639,2195,1463,4391,2927,3663,0,4001,3851,3663,1467,2144,0,-4188
867,Industry,Ex‚cution,28449,FAUX,22393,FAUX,0,FAUX,1,9058,1358,905,2717,1811,2267,1729,2616,1690,1429,1672,1183,0,-13321
868,Agriculture,MaŒtrise,51079,FAUX,11607,FAUX,0,FAUX,2,17428,2614,1742,5228,3485,4359,3051,5684,5071,3906,2975,1896,895,-1434
869,Finance,Cadre,66566,VRAI,0,FAUX,0,VRAI,2,22934,3440,2293,6880,4586,5735,6206,3774,5492,3568,1346,1503,0,21743
870,Extractives,Cadre,101106,VRAI,0,VRAI,11734,VRAI,2,30162,4524,3016,9048,6032,7542,0,13044,7468,7431,3768,3296,1325,22878
871,Finance,Cadre,67127,FAUX,22606,FAUX,0,VRAI,4,23168,3475,2316,6950,4633,5794,5262,4466,6495,5105,3663,3669,0,-7307
872,Construction,Cadre,90881,VRAI,0,FAUX,0,VRAI,0,22863,3429,2286,6858,4572,5718,8288,0,8537,6403,3784,6183,3591,31232
873,Construction,Ex‚cution,30311,VRAI,0,FAUX,0,VRAI,5,8276,1241,827,2482,1655,2071,2642,3116,2138,1759,1817,714,566,9283
874,Construction,Cadre,83108,VRAI,0,FAUX,0,VRAI,5,28855,4328,2885,8656,5771,7215,4748,4995,4621,5584,4258,3185,0,26862
875,Industry,Ex‚cution,28032,FAUX,11983,FAUX,0,FAUX,0,8567,1285,856,2570,1713,2143,2127,0,2605,1949,772,648,0,-619
876,Health,Ex‚cution,34967,VRAI,0,VRAI,11433,VRAI,4,11653,1747,1165,3495,2330,2916,0,3896,3345,1991,868,709,0,1072
877,Construction,Ex‚cution,27487,VRAI,0,FAUX,0,FAUX,1,8431,1264,843,2529,1686,2109,2461,2912,1866,1445,1352,1746,0,7274
878,Industry,Cadre,98010,FAUX,27826,VRAI,6269,VRAI,0,25842,3876,2584,7752,5168,6462,0,0,7602,6680,4726,5293,2275,11497
879,Agriculture,Cadre,86243,VRAI,0,VRAI,7789,VRAI,1,24906,3735,2490,7471,4981,6229,0,7620,4379,5496,1812,4184,0,30057
880,Transport,MaŒtrise,44860,FAUX,24135,VRAI,3737,VRAI,3,15665,2349,1566,4699,3133,3918,0,5183,3458,3273,2404,2706,783,-16484
881,Finance,Cadre,110101,FAUX,11373,FAUX,0,FAUX,0,28407,4261,2840,8522,5681,7103,7724,0,7564,6398,3509,4186,0,40940
882,Industry,Cadre,82863,FAUX,20934,FAUX,0,VRAI,5,26086,3912,2608,7825,5217,6524,5817,4277,6594,4174,1661,4209,1464,7647
883,Health,Ex‚cution,37372,VRAI,0,FAUX,0,FAUX,0,9637,1445,963,2891,1927,2411,2664,0,3636,2112,1131,935,0,17257
884,Commerce,Ex‚cution,32902,FAUX,11979,VRAI,4918,VRAI,1,9972,1495,997,2991,1994,2495,0,3892,2693,2515,1429,1938,1221,-7655
